gender,customer_type,age,type_of_travel,flight_distance,inflight_wifi_service,departure/arrival_time_convenient,ease_of_online_booking,food_and_drink,inflight_entertainment,baggage_handling,cleanliness,departure_delay_in_minutes,arrival_delay_in_minutes,satisfaction
Male,Loyal Customer,43,Business Travel,3119,3,3,3,5,5,3,5,3,0,Unknown
Male,Loyal Customer,53,Business Travel,3119,2,2,4,2,1,1,4,0,0,Satisfied
Male,Loyal Customer,52,Business Travel,3119,1,1,1,4,4,4,4,0,0,Satisfied
Female,Loyal Customer,22,Business Travel,3119,1,1,1,4,4,4,4,1,0,Satisfied
Female,Loyal Customer,20,Business Travel,3119,2,2,2,5,5,5,5,0,0,Satisfied
Female,Loyal Customer,39,Business Travel,3119,5,5,4,4,4,4,4,0,0,Neutral
Male,Loyal Customer,47,Business Travel,3120,1,1,1,4,4,5,4,190,180,Satisfied
Male,Loyal Customer,43,Business Travel,3120,3,3,3,5,5,5,4,4,0,Satisfied
Male,Loyal Customer,58,Business Travel,3120,4,4,4,5,5,5,5,0,0,Satisfied
Female,Loyal Customer,43,Business Travel,3121,3,5,5,2,3,3,4,9,8,Dissatisfied
Female,Loyal Customer,38,Business Travel,3121,3,2,2,3,3,3,2,0,0,Dissatisfied
Male,Loyal Customer,57,Business Travel,3121,2,2,2,4,2,2,4,0,0,Satisfied
Male,Loyal Customer,49,Business Travel,3121,5,5,5,3,4,4,4,0,0,Satisfied
Male,Loyal Customer,39,Business Travel,3121,1,1,1,2,5,5,3,1,0,Satisfied
Female,Loyal Customer,59,Business Travel,3121,1,2,2,3,1,1,3,72,53,Dissatisfied
Male,Loyal Customer,47,Business Travel,3121,5,5,4,4,4,4,4,0,0,Neutral
Male,Loyal Customer,49,Business Travel,3121,1,1,1,4,4,4,5,0,0,Satisfied
Female,Loyal Customer,56,Business Travel,3122,1,1,1,3,2,2,4,2,3,Satisfied
Female,Loyal Customer,72,Business Travel,3122,0,5,0,5,2,2,5,0,0,Satisfied
Female,Loyal Customer,57,Business Travel,3122,5,5,5,2,4,4,3,0,0,Satisfied
Male,Loyal Customer,27,Business Travel,3122,3,3,3,4,4,5,4,1,0,Satisfied
Female,Loyal Customer,55,Business Travel,3122,2,4,4,5,2,2,4,15,8,Dissatisfied
Male,Loyal Customer,75,Business Travel,3122,3,1,5,2,3,3,4,0,0,Dissatisfied
Female,Loyal Customer,45,Business Travel,3122,1,1,1,2,5,5,3,0,0,Satisfied
Male,Loyal Customer,60,Business Travel,3123,2,1,1,3,2,2,4,3,0,Dissatisfied
Male,Loyal Customer,42,Business Travel,3123,0,0,0,4,5,5,3,0,0,Satisfied
Female,Loyal Customer,56,Business Travel,3123,5,5,5,4,5,5,3,0,0,Satisfied
Female,Loyal Customer,46,Business Travel,3123,2,2,2,2,4,4,4,2,0,Satisfied
Male,Loyal Customer,54,Business Travel,3123,0,0,0,4,4,5,3,65,67,Satisfied
Female,Loyal Customer,40,Business Travel,3123,5,5,5,2,4,4,5,0,0,Satisfied
Male,Loyal Customer,57,Business Travel,3123,5,5,5,5,4,4,3,0,0,Satisfied
Female,Loyal Customer,43,Business Travel,3123,4,4,2,4,4,1,4,10,0,Unknown
Male,Loyal Customer,45,Business Travel,3124,2,2,2,5,4,4,5,139,134,Satisfied
Male,Loyal Customer,33,Business Travel,3124,3,4,4,3,3,4,3,21,12,Dissatisfied
Female,Loyal Customer,43,Business Travel,3124,4,1,4,2,5,3,2,2,0,Satisfied
Female,Loyal Customer,39,Business Travel,3124,5,5,5,2,5,5,4,24,11,Satisfied
Male,Loyal Customer,48,Business Travel,3124,5,5,5,3,4,4,5,2,0,Satisfied
Female,Loyal Customer,33,Business Travel,3125,1,1,1,4,5,5,2,0,0,Satisfied
Male,Loyal Customer,42,Business Travel,3125,5,5,5,2,5,5,3,2,0,Satisfied
Female,Loyal Customer,52,Business Travel,3125,1,5,5,2,1,1,4,0,0,Dissatisfied
Female,Loyal Customer,35,Business Travel,3125,1,2,2,1,1,1,4,27,20,Dissatisfied
Male,Loyal Customer,26,Business Travel,3125,1,1,1,5,5,5,5,1,0,Satisfied
Male,Loyal Customer,54,Business Travel,3125,4,4,4,5,4,4,4,65,44,Satisfied
Male,Loyal Customer,35,Business Travel,3126,3,3,5,5,4,4,4,0,0,Satisfied
Female,Loyal Customer,55,Business Travel,3126,3,3,3,4,5,5,3,0,0,Satisfied
Male,Loyal Customer,38,Business Travel,3126,0,0,0,3,1,1,5,0,0,Satisfied
Male,Loyal Customer,56,Business Travel,3126,5,5,5,4,4,4,4,0,0,Satisfied
Female,Loyal Customer,46,Business Travel,3126,0,0,0,4,2,2,5,0,0,Satisfied
Male,Loyal Customer,41,Business Travel,3126,2,2,2,4,5,5,5,7,9,Satisfied
Male,Loyal Customer,45,Business Travel,3126,1,1,3,5,5,4,5,159,151,Satisfied
Female,Loyal Customer,54,Business Travel,3127,3,3,3,3,4,4,4,27,20,Satisfied
Male,Loyal Customer,27,Business Travel,3127,2,4,5,2,4,3,2,131,122,Dissatisfied
Female,Loyal Customer,59,Business Travel,3127,3,3,4,4,4,4,4,0,0,Neutral
Female,Loyal Customer,36,Business Travel,3127,3,2,2,5,3,3,2,69,62,Dissatisfied
Female,Loyal Customer,37,Business Travel,3127,5,5,5,3,4,4,4,0,0,Satisfied
Female,Loyal Customer,35,Business Travel,3127,2,2,2,3,4,4,4,4,0,Satisfied
Male,Loyal Customer,41,Business Travel,3127,2,2,2,2,4,5,4,0,0,Satisfied
Male,Loyal Customer,46,Business Travel,3128,4,2,4,1,2,2,2,0,4,Satisfied
Female,Loyal Customer,36,Business Travel,3128,1,1,1,5,4,4,3,0,0,Satisfied
Male,Loyal Customer,50,Business Travel,3128,3,3,3,4,5,5,5,0,0,Satisfied
Female,Loyal Customer,50,Business Travel,3128,2,5,2,2,5,5,4,3,0,Satisfied
Female,Loyal Customer,49,Business Travel,3128,2,2,2,5,4,4,3,2,2,Satisfied
Male,Loyal Customer,54,Business Travel,3128,5,5,5,2,4,4,4,3,0,Satisfied
Male,Loyal Customer,46,Business Travel,3128,3,3,3,4,3,5,3,0,0,Satisfied
Female,Loyal Customer,45,Business Travel,3128,3,3,3,3,4,4,3,36,35,Satisfied
Female,Loyal Customer,53,Business Travel,3129,2,2,5,3,5,5,5,38,48,Satisfied
Female,Loyal Customer,48,Business Travel,3129,3,3,3,2,5,5,5,0,0,Satisfied
Male,Loyal Customer,50,Business Travel,3129,4,4,4,4,4,4,5,80,83,Satisfied
Female,Loyal Customer,36,Business Travel,3129,4,3,3,4,4,4,3,26,29,Dissatisfied
Male,Loyal Customer,44,Business Travel,3129,3,3,3,3,2,2,3,1,36,Satisfied
Male,Loyal Customer,63,Business Travel,3129,5,5,5,5,4,4,4,0,0,Satisfied
Female,Loyal Customer,40,Business Travel,3129,4,4,4,3,5,5,3,3,0,Satisfied
Female,Loyal Customer,54,Business Travel,3129,3,3,3,2,4,4,3,0,0,Satisfied
Female,Loyal Customer,36,Business Travel,3130,2,2,2,5,5,5,3,62,65,Satisfied
Female,Loyal Customer,59,Business Travel,3130,1,1,1,5,5,5,4,0,0,Satisfied
Female,Loyal Customer,60,Business Travel,3130,4,4,4,4,5,4,5,0,0,Satisfied
Male,Loyal Customer,42,Business Travel,3130,5,5,5,3,4,4,4,0,16,Satisfied
Female,Loyal Customer,46,Business Travel,3130,0,0,0,4,2,2,5,0,0,Satisfied
Male,Loyal Customer,11,Business Travel,3130,4,4,4,4,4,4,4,0,0,Dissatisfied
Male,Loyal Customer,43,Business Travel,3130,3,5,5,3,3,3,3,0,5,Unknown
Male,Loyal Customer,45,Business Travel,3130,3,3,3,4,4,4,5,0,3,Satisfied
Female,Loyal Customer,57,Business Travel,3130,2,2,2,2,5,5,3,0,0,Satisfied
Male,Loyal Customer,55,Business Travel,3130,2,3,4,4,4,4,4,0,0,Neutral
Female,Loyal Customer,61,Business Travel,3130,5,5,4,5,3,3,4,0,4,Satisfied
Female,Loyal Customer,48,Business Travel,3130,3,1,4,4,4,4,4,0,0,Neutral
Female,Loyal Customer,41,Business Travel,3130,4,5,5,4,4,4,4,0,0,Dissatisfied
Male,Loyal Customer,51,Business Travel,3131,2,2,2,3,4,4,4,0,0,Satisfied
Female,Loyal Customer,39,Business Travel,3131,4,4,4,4,4,4,4,0,0,Neutral
Female,Loyal Customer,36,Business Travel,3131,4,4,4,4,5,5,4,41,116,Satisfied
Male,Loyal Customer,56,Business Travel,3131,3,3,3,1,4,3,3,4,4,Satisfied
Female,Loyal Customer,57,Business Travel,3131,1,1,1,2,5,5,4,24,0,Satisfied
Female,Loyal Customer,57,Business Travel,3131,4,5,4,2,4,4,4,1,0,Satisfied
Female,Loyal Customer,48,Business Travel,3131,2,2,1,2,5,5,3,0,0,Satisfied
Female,Loyal Customer,48,Business Travel,3131,5,5,5,5,4,4,4,0,0,Satisfied
Female,Loyal Customer,60,Business Travel,3131,3,3,3,5,5,5,5,0,0,Satisfied
Male,Loyal Customer,34,Business Travel,3131,3,4,4,4,4,4,4,0,0,Neutral
Male,Loyal Customer,51,Business Travel,3131,4,4,4,5,5,5,5,53,66,Satisfied
Male,Loyal Customer,57,Business Travel,3132,2,1,1,4,3,2,2,19,15,Dissatisfied
Male,Loyal Customer,46,Business Travel,3132,4,4,4,3,3,3,4,0,0,Satisfied
Female,Loyal Customer,57,Business Travel,3132,2,2,2,2,4,4,5,0,0,Satisfied
Female,Loyal Customer,45,Business Travel,3132,2,2,2,3,4,4,3,0,0,Satisfied
Male,Loyal Customer,41,Business Travel,3132,4,4,4,5,5,4,4,0,0,Satisfied
Female,Loyal Customer,25,Business Travel,3132,1,1,1,4,4,5,4,0,0,Unknown
Female,Loyal Customer,43,Business Travel,3132,4,4,4,4,4,4,4,0,0,Neutral
Male,Loyal Customer,43,Business Travel,3132,5,5,5,2,5,5,3,9,0,Satisfied
Female,Loyal Customer,59,Business Travel,3132,4,4,4,5,5,5,3,0,1,Satisfied
Male,Loyal Customer,52,Business Travel,3132,5,5,5,3,4,4,5,0,2,Satisfied
Female,Loyal Customer,61,Business Travel,3132,3,3,4,4,4,4,4,0,0,Neutral
Female,Loyal Customer,53,Business Travel,3133,4,4,4,4,5,5,5,61,53,Satisfied
Female,Loyal Customer,39,Business Travel,3133,3,3,3,2,3,3,3,0,0,Satisfied
Male,Loyal Customer,56,Business Travel,3133,1,1,1,5,4,4,4,0,0,Satisfied
Female,Loyal Customer,59,Business Travel,3133,1,5,5,4,1,1,3,14,9,Dissatisfied
Male,Loyal Customer,56,Business Travel,3133,4,3,3,5,1,4,3,3,4,Dissatisfied
Female,Loyal Customer,49,Business Travel,3133,2,2,2,3,4,4,5,0,0,Satisfied
Female,Loyal Customer,59,Business Travel,3133,2,2,2,5,4,4,5,3,2,Satisfied
Male,Loyal Customer,49,Business Travel,3133,0,0,0,3,3,3,4,0,1,Satisfied
Male,Loyal Customer,58,Business Travel,3133,3,3,3,5,4,4,5,0,0,Satisfied
Female,Loyal Customer,25,Business Travel,3133,3,1,1,3,1,4,3,0,0,Unknown
Female,Loyal Customer,49,Business Travel,3133,4,1,4,3,4,4,5,2,1,Satisfied
Female,Loyal Customer,32,Business Travel,3134,4,4,4,5,5,3,5,0,0,Satisfied
Male,Loyal Customer,26,Business Travel,3134,4,4,4,4,4,1,4,0,0,Satisfied
Female,Loyal Customer,22,Business Travel,3134,2,2,2,5,5,2,5,31,28,Satisfied
Male,Loyal Customer,48,Business Travel,3134,3,3,3,2,3,3,4,0,0,Satisfied
Female,Loyal Customer,58,Business Travel,3134,1,1,1,4,3,3,3,0,0,Satisfied
Male,Loyal Customer,52,Business Travel,3134,2,2,2,5,5,5,3,0,0,Satisfied
Female,Loyal Customer,50,Business Travel,3135,2,2,2,4,5,5,4,0,0,Satisfied
Male,Loyal Customer,44,Business Travel,3135,5,5,5,2,4,4,4,0,0,Satisfied
Female,Loyal Customer,25,Business Travel,3135,3,5,5,3,3,2,3,0,0,Unknown
Male,Loyal Customer,52,Business Travel,3135,2,3,2,5,5,5,5,0,0,Satisfied
Female,Loyal Customer,33,Business Travel,3135,1,4,1,5,1,1,4,7,0,Dissatisfied
Female,Loyal Customer,60,Business Travel,3135,4,4,4,4,4,4,4,75,88,Satisfied
Female,Loyal Customer,43,Business Travel,3135,0,1,1,5,1,1,4,0,6,Satisfied
Male,Loyal Customer,51,Business Travel,3135,1,1,1,4,4,4,3,28,65,Satisfied
Female,Loyal Customer,60,Business Travel,3135,4,4,4,4,4,4,4,0,0,Satisfied
Male,Loyal Customer,47,Business Travel,3136,2,2,2,3,3,3,3,0,0,Satisfied
Female,Loyal Customer,43,Business Travel,3136,3,3,3,5,4,4,4,60,53,Satisfied
Female,Loyal Customer,34,Business Travel,3136,2,2,2,2,5,5,4,0,0,Satisfied
Female,Loyal Customer,52,Business Travel,3136,3,3,3,5,4,4,3,0,0,Satisfied
Male,Loyal Customer,57,Business Travel,3136,5,5,4,3,3,3,3,3,2,Satisfied
Female,Loyal Customer,45,Business Travel,3136,3,3,3,3,4,4,3,16,0,Satisfied
Male,Loyal Customer,39,Business Travel,3136,2,2,5,2,4,4,5,0,0,Satisfied
Male,Loyal Customer,40,Business Travel,3136,4,4,4,5,3,5,5,162,157,Satisfied
Female,Loyal Customer,79,Business Travel,3136,2,2,2,2,2,2,4,91,78,Dissatisfied
Male,Loyal Customer,35,Business Travel,3136,1,1,1,5,5,5,4,0,0,Satisfied
Female,Loyal Customer,60,Business Travel,3136,5,3,5,5,5,5,3,0,0,Satisfied
Female,Loyal Customer,37,Business Travel,3137,1,2,1,2,5,5,5,0,0,Satisfied
Male,Loyal Customer,62,Business Travel,3137,3,3,3,3,3,3,3,4,0,Dissatisfied
Male,Loyal Customer,26,Business Travel,3137,1,3,4,4,4,4,4,0,0,Dissatisfied
Female,Loyal Customer,53,Business Travel,3137,4,4,4,4,4,4,5,0,0,Satisfied
Female,Loyal Customer,58,Business Travel,3137,4,4,5,3,5,5,3,85,76,Satisfied
Female,Loyal Customer,43,Business Travel,3137,3,3,3,3,5,5,5,0,0,Satisfied
Male,Loyal Customer,38,Business Travel,3137,4,4,4,5,5,5,4,0,2,Satisfied
Male,Loyal Customer,47,Business Travel,3137,4,2,4,3,4,4,2,0,5,Dissatisfied
Female,Loyal Customer,40,Business Travel,3137,5,5,5,4,5,5,5,24,25,Satisfied
Male,Loyal Customer,41,Business Travel,3137,1,1,1,3,4,4,3,0,0,Satisfied
Female,Loyal Customer,52,Business Travel,3137,3,3,3,5,5,4,4,0,0,Satisfied
Female,Loyal Customer,45,Business Travel,3137,4,4,4,2,5,5,3,9,0,Satisfied
Male,Loyal Customer,58,Business Travel,3138,1,1,2,2,4,4,4,0,0,Satisfied
Female,Loyal Customer,55,Business Travel,3138,5,5,5,4,5,5,3,0,0,Satisfied
Female,Loyal Customer,52,Business Travel,3138,2,2,4,4,4,4,3,13,18,Satisfied
Female,Loyal Customer,37,Business Travel,3138,2,1,1,5,2,2,3,0,0,Dissatisfied
Male,Loyal Customer,44,Business Travel,3138,4,4,2,5,5,5,3,0,0,Satisfied
Male,Loyal Customer,72,Business Travel,3138,1,1,1,1,1,1,4,39,28,Dissatisfied
Female,Loyal Customer,50,Business Travel,3139,1,1,1,4,2,2,3,2,0,Satisfied
Female,Loyal Customer,22,Business Travel,3139,3,3,3,5,5,4,5,0,0,Satisfied
Male,Loyal Customer,34,Business Travel,3139,4,4,4,5,5,5,3,72,82,Satisfied
Female,Loyal Customer,62,Business Travel,3139,1,1,1,5,4,4,5,0,0,Satisfied
Female,Loyal Customer,54,Business Travel,3139,4,4,4,3,5,5,5,0,0,Satisfied
Male,Loyal Customer,44,Business Travel,3139,5,5,5,5,5,5,5,7,0,Satisfied
Female,Loyal Customer,32,Business Travel,3140,4,4,5,4,4,1,4,0,0,Satisfied
Male,Loyal Customer,52,Business Travel,3140,5,5,5,4,5,5,5,0,0,Satisfied
Female,Loyal Customer,55,Business Travel,3140,3,3,3,3,5,5,3,0,0,Satisfied
Male,Loyal Customer,57,Business Travel,3140,3,5,5,4,3,3,4,12,0,Dissatisfied
Male,Loyal Customer,53,Business Travel,3140,3,3,3,3,4,4,5,12,15,Satisfied
Male,Loyal Customer,55,Business Travel,3140,3,4,3,3,4,4,5,6,6,Satisfied
Male,Loyal Customer,33,Business Travel,3141,2,2,2,5,5,5,5,0,0,Satisfied
Male,Loyal Customer,48,Business Travel,3141,4,4,4,4,4,4,4,0,0,Satisfied
Female,Loyal Customer,58,Business Travel,3141,1,1,5,2,5,5,3,0,8,Satisfied
Male,Loyal Customer,45,Business Travel,3141,5,5,5,4,4,4,5,0,0,Satisfied
Male,Loyal Customer,50,Business Travel,3141,1,1,1,5,4,4,3,0,0,Satisfied
Male,Loyal Customer,49,Business Travel,3141,3,3,4,4,4,4,4,0,0,Neutral
Female,Loyal Customer,34,Business Travel,3141,3,3,3,4,3,4,4,164,143,Satisfied
Female,Loyal Customer,46,Business Travel,3141,5,5,5,5,4,4,5,0,4,Satisfied
Female,Loyal Customer,43,Business Travel,3141,3,3,3,4,4,4,4,0,0,Satisfied
Female,Loyal Customer,25,Business Travel,3142,4,4,4,4,4,5,4,0,0,Unknown
Male,Loyal Customer,55,Business Travel,3142,1,1,4,4,4,4,4,0,0,Neutral
Female,Loyal Customer,57,Business Travel,3142,1,1,1,4,4,4,3,0,0,Satisfied
Female,Loyal Customer,25,Business Travel,3142,5,5,5,5,5,4,5,0,0,Unknown
Female,Loyal Customer,42,Business Travel,3142,3,3,3,5,4,5,3,6,9,Satisfied
Male,Loyal Customer,45,Business Travel,3142,3,3,3,4,5,5,3,0,7,Satisfied
Male,Loyal Customer,64,Business Travel,3142,1,1,4,4,4,4,4,0,0,Neutral
Female,Loyal Customer,50,Business Travel,3142,5,3,5,2,5,4,2,0,0,Satisfied
Male,Loyal Customer,40,Business Travel,3143,3,3,4,2,5,5,3,4,2,Satisfied
Female,Loyal Customer,55,Business Travel,3143,3,3,3,2,4,4,4,13,12,Satisfied
Male,Loyal Customer,39,Business Travel,3143,3,3,3,2,4,5,4,43,37,Satisfied
Female,Loyal Customer,64,Business Travel,3143,2,2,2,5,5,5,5,0,0,Satisfied
Female,Loyal Customer,56,Business Travel,3143,1,1,1,2,4,4,5,19,20,Satisfied
Male,Loyal Customer,34,Business Travel,3143,4,4,4,2,5,4,5,21,17,Satisfied
Female,Loyal Customer,60,Business Travel,3143,4,4,4,2,4,4,5,46,33,Satisfied
Male,Loyal Customer,51,Business Travel,3143,3,3,3,3,4,4,3,0,6,Satisfied
Male,Loyal Customer,34,Business Travel,3144,4,4,4,4,4,4,4,0,0,Neutral
Male,Loyal Customer,57,Business Travel,3144,2,2,2,5,4,4,5,0,0,Satisfied
Female,Loyal Customer,38,Business Travel,3144,0,0,0,2,3,2,4,2,0,Satisfied
Male,Loyal Customer,60,Business Travel,3144,3,5,5,3,3,3,3,14,11,Dissatisfied
Male,Loyal Customer,38,Business Travel,3144,1,2,2,5,1,1,3,0,2,Dissatisfied
Female,Loyal Customer,32,Business Travel,3144,1,1,1,3,3,5,3,80,83,Satisfied
Male,Loyal Customer,43,Business Travel,3144,2,3,3,3,2,2,2,5,4,Dissatisfied
Male,Loyal Customer,50,Business Travel,3144,2,2,2,3,4,4,4,31,18,Satisfied
Male,Loyal Customer,54,Business Travel,3144,1,1,2,3,2,2,4,0,0,Satisfied
Male,Loyal Customer,54,Business Travel,3144,2,5,4,4,4,4,4,0,0,Neutral
Female,Loyal Customer,25,Business Travel,3145,3,3,3,4,4,1,4,0,0,Unknown
Male,Loyal Customer,46,Business Travel,3145,5,5,5,2,5,5,3,21,18,Satisfied
Female,Loyal Customer,46,Business Travel,3145,1,1,3,5,5,5,4,45,24,Satisfied
Male,Loyal Customer,47,Business Travel,3145,5,5,5,4,5,5,3,51,34,Satisfied
Female,Loyal Customer,52,Business Travel,3145,5,5,5,3,2,2,3,61,45,Satisfied
Male,Loyal Customer,33,Business Travel,3145,5,5,5,4,4,5,4,16,0,Satisfied
Female,Loyal Customer,39,Business Travel,3145,3,3,3,5,4,4,2,1,0,Satisfied
Female,Loyal Customer,42,Business Travel,3145,1,4,1,4,3,3,4,0,50,Satisfied
Male,Loyal Customer,49,Business Travel,3145,3,3,3,4,4,4,4,0,0,Satisfied
Female,Loyal Customer,48,Business Travel,3145,3,3,3,3,4,4,5,0,0,Satisfied
Female,Loyal Customer,44,Business Travel,3145,1,1,1,3,5,5,5,41,21,Satisfied
Male,Loyal Customer,44,Business Travel,3145,1,5,5,4,1,1,3,0,0,Dissatisfied
Male,Loyal Customer,43,Business Travel,3146,0,0,0,2,5,5,4,0,0,Satisfied
Male,Loyal Customer,43,Business Travel,3146,3,3,3,2,4,4,4,2,0,Satisfied
Male,Loyal Customer,53,Business Travel,3146,4,4,4,2,4,4,3,55,50,Satisfied
Male,Loyal Customer,41,Business Travel,3146,3,3,3,4,5,5,5,33,33,Satisfied
Female,Loyal Customer,59,Business Travel,3146,4,4,4,3,4,4,3,3,2,Satisfied
Female,Loyal Customer,65,Business Travel,3146,4,4,4,2,5,5,3,0,12,Satisfied
Female,Loyal Customer,35,Business Travel,3147,5,5,5,3,5,5,4,0,0,Satisfied
Male,Loyal Customer,37,Business Travel,3147,1,1,1,3,4,4,3,0,0,Satisfied
Female,Loyal Customer,64,Business Travel,3147,3,4,4,3,3,3,3,43,30,Dissatisfied
Male,Loyal Customer,59,Business Travel,3147,2,2,4,4,4,4,4,0,0,Neutral
Male,Loyal Customer,43,Business Travel,3147,1,1,1,5,5,5,5,2,0,Unknown
Female,Loyal Customer,45,Business Travel,3147,4,4,5,2,4,4,5,0,0,Satisfied
Male,Loyal Customer,58,Business Travel,3147,3,3,3,5,4,4,4,30,57,Satisfied
Female,Loyal Customer,58,Business Travel,3147,2,2,2,3,4,4,4,8,0,Satisfied
Male,Loyal Customer,36,Business Travel,3147,5,5,4,4,4,4,4,0,0,Neutral
Female,Loyal Customer,55,Business Travel,3147,5,5,5,2,5,5,3,0,0,Satisfied
Female,Loyal Customer,50,Business Travel,3148,5,5,5,5,4,4,3,0,0,Satisfied
Male,Loyal Customer,36,Business Travel,3148,5,5,2,2,5,5,4,0,0,Satisfied
Female,Loyal Customer,54,Business Travel,3148,5,5,3,4,5,3,2,1,0,Satisfied
Male,Loyal Customer,42,Business Travel,3148,3,4,3,5,5,5,3,0,0,Satisfied
Female,Loyal Customer,51,Business Travel,3148,5,5,5,3,4,4,3,0,0,Satisfied
Female,Loyal Customer,34,Business Travel,3149,0,3,0,5,5,5,3,0,0,Satisfied
Female,Loyal Customer,43,Business Travel,3149,4,4,4,3,4,4,3,0,0,Satisfied
Female,Loyal Customer,34,Business Travel,3149,2,2,4,4,4,4,4,0,0,Neutral
Male,Loyal Customer,41,Business Travel,3149,2,1,1,5,2,2,3,0,0,Dissatisfied
Female,Loyal Customer,41,Business Travel,3149,5,5,5,5,4,4,4,9,7,Satisfied
Male,Loyal Customer,54,Business Travel,3149,4,4,4,3,4,4,2,0,0,Dissatisfied
Female,Loyal Customer,46,Business Travel,3149,5,5,5,4,5,5,3,0,4,Satisfied
Female,Loyal Customer,54,Business Travel,3149,3,3,3,4,4,4,5,23,7,Satisfied
Male,Loyal Customer,64,Business Travel,3149,3,5,5,4,3,3,3,61,74,Dissatisfied
Female,Loyal Customer,48,Business Travel,3150,3,4,3,4,3,3,4,21,14,Satisfied
Male,Loyal Customer,46,Business Travel,3150,0,0,0,4,5,5,4,0,0,Satisfied
Female,Loyal Customer,37,Business Travel,3150,1,1,1,1,1,1,4,0,10,Dissatisfied
Female,Loyal Customer,47,Business Travel,3150,2,2,2,4,5,5,4,109,109,Satisfied
Male,Loyal Customer,44,Business Travel,3150,3,1,4,4,4,4,4,0,0,Neutral
Male,Loyal Customer,57,Business Travel,3150,5,5,5,2,4,4,4,0,0,Satisfied
Female,Loyal Customer,43,Business Travel,3150,3,3,3,5,5,5,4,0,0,Satisfied
Female,Loyal Customer,56,Business Travel,3150,5,5,5,2,5,5,5,0,2,Satisfied
Female,Loyal Customer,43,Business Travel,3150,2,2,2,2,4,5,5,0,0,Satisfied
Male,Loyal Customer,38,Business Travel,3150,5,5,5,3,3,3,3,0,0,Satisfied
Female,Loyal Customer,55,Business Travel,3151,3,3,3,4,4,5,3,0,0,Satisfied
Male,Loyal Customer,43,Business Travel,3151,3,3,3,3,3,3,3,47,35,Unknown
Female,Loyal Customer,22,Business Travel,3152,1,4,4,4,4,4,4,0,0,Neutral
Female,Loyal Customer,17,Business Travel,3152,2,2,2,2,2,3,2,0,0,Dissatisfied
Female,Loyal Customer,25,Business Travel,3152,3,4,4,3,3,4,3,0,0,Unknown
Male,Loyal Customer,70,Business Travel,3152,5,4,5,3,3,3,4,0,0,Satisfied
Male,Loyal Customer,35,Business Travel,3153,3,3,3,1,5,5,4,81,73,Satisfied
Female,Loyal Customer,39,Business Travel,3153,2,2,2,5,3,3,3,0,0,Satisfied
Male,Loyal Customer,33,Business Travel,3153,0,5,0,3,3,1,3,0,0,Satisfied
Male,Loyal Customer,52,Business Travel,3153,2,3,4,4,4,4,4,0,0,Neutral
Female,Loyal Customer,56,Business Travel,3153,3,4,4,1,3,3,4,0,0,Dissatisfied
Male,Loyal Customer,49,Business Travel,3154,3,3,2,3,4,4,5,0,0,Satisfied
Male,Loyal Customer,58,Business Travel,3154,2,2,2,5,3,3,4,0,0,Satisfied
Male,Loyal Customer,45,Business Travel,3154,4,4,4,4,5,5,4,0,20,Satisfied
Male,Loyal Customer,61,Business Travel,3154,2,2,2,5,5,5,3,0,6,Satisfied
Male,Loyal Customer,58,Business Travel,3154,1,1,1,2,5,5,4,8,2,Satisfied
Male,Loyal Customer,54,Business Travel,3154,2,5,2,2,4,5,5,0,0,Satisfied
Female,Loyal Customer,25,Business Travel,3154,2,2,4,2,2,4,2,0,0,Unknown
Male,Loyal Customer,55,Business Travel,3154,5,1,5,3,2,2,3,0,12,Satisfied
Female,Loyal Customer,37,Business Travel,3155,5,5,5,4,5,3,4,4,10,Satisfied
Male,Loyal Customer,41,Business Travel,3155,3,2,2,4,3,3,4,0,14,Dissatisfied
Female,Loyal Customer,58,Business Travel,3155,2,2,2,4,5,5,4,0,0,Satisfied
Female,Loyal Customer,36,Business Travel,3155,2,2,2,1,5,5,2,0,0,Satisfied
Male,Loyal Customer,33,Business Travel,3155,3,3,3,3,3,3,3,81,82,Dissatisfied
Female,Loyal Customer,35,Business Travel,3155,1,4,1,1,1,1,3,0,0,Dissatisfied
Female,Loyal Customer,59,Business Travel,3155,1,1,1,3,3,3,5,0,0,Satisfied
Female,Loyal Customer,85,Business Travel,3156,3,5,5,4,3,4,3,0,0,Dissatisfied
Female,Loyal Customer,49,Business Travel,3156,3,3,3,5,5,5,4,38,50,Satisfied
Male,Loyal Customer,30,Business Travel,337,2,4,4,4,4,4,4,0,0,Neutral
Female,Loyal Customer,42,Business Travel,3156,3,3,3,2,4,5,3,20,20,Satisfied
Male,Loyal Customer,48,Business Travel,3156,3,3,3,2,4,4,3,36,29,Satisfied
Male,Loyal Customer,54,Business Travel,3157,3,3,3,2,4,4,4,0,0,Satisfied
Female,Loyal Customer,27,Business Travel,3157,2,2,2,3,3,1,3,0,0,Satisfied
Female,Loyal Customer,53,Business Travel,3157,5,5,5,4,4,4,4,27,1,Satisfied
Female,Loyal Customer,48,Business Travel,3157,1,1,1,4,4,4,3,0,0,Satisfied
Male,Loyal Customer,47,Business Travel,3157,2,2,2,3,1,1,3,98,103,Satisfied
Male,Loyal Customer,43,Business Travel,3157,5,5,5,5,5,5,5,0,0,Unknown
Female,Loyal Customer,38,Business Travel,3157,3,2,5,1,3,3,3,0,13,Dissatisfied
